"govTrack_id","full_name","lastName","middleName","firstName","chamber","party","partyName","state","govTrack_desc","govTrack_ideology","govTrack_leadership","propublica_url","proPub_sponsoredBills","proPub_cosponsoredBills","proPub_votesAgainstParty","proPub_missedVotes","twitter_url","user_id","name","screen_name","location","description","url","verified","statuses_count","followers_count","friends_count","favourites_count","listed_count","account_created_at","account_lang","profile_url","profile_expanded_url","profile_image_url","profile_banner_url","profile_background_url"
412656,"Mia Love","Love","","Mia","House","R"," Republican","Utah"," rank-and-file Republican",0.704536996044,0.386154936609,"https://projects.propublica.org/represent/members/L000584-mia-love",16,160,"3.7%","0.9%","https://twitter.com/repmialove","x2976598347","Rep. Mia Love","RepMiaLove","Saratoga Springs, UT","Official account for Congresswoman Mia Love, Utah's 4th District. 
Use of this page is subject to our guidelines, which are available at https://t.co/FPQkNcVd05","https://t.co/FPQkNcVd05",TRUE,1209,32965,240,82,583,"2015-01-13 15:44:28","en","https://t.co/FPQkNcVd05","http://love.house.gov","http://pbs.twimg.com/profile_images/674678985817591808/UpMtuY0Q_normal.jpg","https://pbs.twimg.com/profile_banners/2976598347/1496062057","http://abs.twimg.com/images/themes/theme1/bg.png"
412521,"Alan Lowenthal","Lowenthal","","Alan","House","D"," Democrat","Calif."," progressive Democrat",0.204608871915,0.530601469867,"https://projects.propublica.org/represent/members/L000579-alan-lowenthal",13,427,"5.2%","3.4%","https://twitter.com/RepLowenthal","x1055730738","Rep. Alan Lowenthal","RepLowenthal","Long Beach, CA","Proudly serving California's 47th Congressional District. http://t.co/pHmhAyCM6J","http://t.co/0MV3JJn9EM",TRUE,3115,23753,3279,303,734,"2013-01-02 18:11:33","en","http://t.co/0MV3JJn9EM","http://lowenthal.house.gov","http://pbs.twimg.com/profile_images/523118825928015873/_KcBsyJZ_normal.jpeg","https://pbs.twimg.com/profile_banners/1055730738/1438891006","http://abs.twimg.com/images/themes/theme1/bg.png"
400246,"Nita M. Lowey","Lowey","M.","Nita","House","D"," Democrat","N.Y."," moderate Democratic leader",0.303409137999,0.62322006151,"https://projects.propublica.org/represent/members/L000480-nita-m-lowey",15,190,"5.1%","0.5%","https://twitter.com/NitaLowey","x221792092","Nita Lowey","NitaLowey","New York and Washington, D.C.","Proudly representing NY's 17th District. RM on House Approps Committee (@AppropsDems). RTs/follows ≠ endorsements. Newsletter sign-up: https://t.co/JSmr63CIAQ","http://t.co/XtYmMrkgPh",TRUE,2786,24648,1066,73,914,"2010-12-01 16:36:35","en","http://t.co/XtYmMrkgPh","http://lowey.house.gov/","http://pbs.twimg.com/profile_images/418870171315339265/l2YZIdOP_normal.jpeg","https://pbs.twimg.com/profile_banners/221792092/1517850504","http://pbs.twimg.com/profile_background_images/378800000087242236/7fa6e20b224b057e1070152a80214457.png"
400247,"Frank D. Lucas","Lucas","D.","Frank","House","R"," Republican","Okla."," moderate Republican follower",0.77586147492,0.238350209886,"https://projects.propublica.org/represent/members/L000491-frank-d-lucas",4,96,"3.6%","0.9%","https://twitter.com/RepFrankLucas","x242772524","Frank Lucas","RepFrankLucas","","Fifth generation Oklahoman proudly representing the Third Congressional District of Oklahoma.","http://t.co/skfi9SUpUi",TRUE,651,11546,241,6,429,"2011-01-25 15:24:07","en","http://t.co/skfi9SUpUi","http://www.lucas.house.gov","http://pbs.twimg.com/profile_images/628275690253774848/4zKOn1iP_normal.png","https://pbs.twimg.com/profile_banners/242772524/1401460311","http://abs.twimg.com/images/themes/theme1/bg.png"
412292,"Blaine Luetkemeyer","Luetkemeyer","","Blaine","House","R"," Republican","Mo."," conservative Republican leader",0.879306897413,0.774973323417,"https://projects.propublica.org/represent/members/L000569-blaine-luetkemeyer",14,176,"2.9%","0.8%","https://twitter.com/RepBlainePress","x1849261916","Blaine Luetkemeyer","RepBlainePress","Missouri's 3rd District","Proudly serving Missouri's 3rd Congressional District. House Financial Services and House Small Business Committee member.","https://t.co/HAAAI7JpAI",TRUE,1644,9352,264,519,423,"2013-09-09 19:53:08","en","https://t.co/HAAAI7JpAI","http://luetkemeyer.house.gov/","http://pbs.twimg.com/profile_images/378800000438535060/543388ceecdec942e3acc30dbeaa26c7_normal.jpeg","https://pbs.twimg.com/profile_banners/1849261916/1485281488","http://abs.twimg.com/images/themes/theme1/bg.png"
412293,"Ben Ray Lujan","Lujan","Ray","Ben","House","D"," Democrat","N.M."," rank-and-file Democrat",0.366578424105,0.4713785264,"https://projects.propublica.org/represent/members/L000570-ben-ray-luj%C3%A1n",29,206,"4.6%","0.3%","https://twitter.com/RepBenRayLujan","x19318314","Ben Ray Lujan","repbenraylujan","","Proudly Representing New Mexico’s 3rd Congressional District. @EnergyCommerce Committee, and Member of @HispanicCaucus. Follows, replies & RTs ≠ endorsement.","http://t.co/HYE2dXCzKg",TRUE,1638,16714,681,80,1056,"2009-01-22 01:00:32","en","http://t.co/HYE2dXCzKg","http://www.lujan.house.gov","http://pbs.twimg.com/profile_images/730866698241343491/H0jxDdR4_normal.jpg","https://pbs.twimg.com/profile_banners/19318314/1513782255","http://abs.twimg.com/images/themes/theme1/bg.png"
400249,"Stephen F. Lynch","Lynch","F.","Stephen","House","D"," Democrat","Mass."," rank-and-file Democrat",0.321315070406,0.596660693868,"https://projects.propublica.org/represent/members/L000562-stephen-f-lynch",19,232,"7.4%","2.5%","https://twitter.com/RepStephenLynch","x310310133","Rep. Stephen Lynch","RepStephenLynch","Washington, D.C. / Boston, MA","The official Twitter account of Congressman Stephen F. Lynch. Proudly serving the 8th Congressional District of Massachusetts.","http://t.co/EeBu3zBUBI",TRUE,3179,16067,385,182,657,"2011-06-03 14:48:36","en","http://t.co/EeBu3zBUBI","http://lynch.house.gov/","http://pbs.twimg.com/profile_images/523121530155175937/H7aakruP_normal.jpeg","https://pbs.twimg.com/profile_banners/310310133/1435769017","http://pbs.twimg.com/profile_background_images/730271402/2c971c93c09c11196fa2dc091a901c31.jpeg"
412643,"Tom MacArthur","MacArthur","","Tom","House","R"," Republican","N.J."," centrist Republican",0.619461507715,0.430471638604,"https://projects.propublica.org/represent/members/M001193-tom-macarthur",12,181,"11.4%","1.4%","https://twitter.com/RepTomMacArthur","x2962994194","Tom MacArthur","RepTomMacArthur","","Congressman for New Jersey's Third Congressional District","http://t.co/jpK6IZgOJH",TRUE,1855,11872,659,476,448,"2015-01-05 23:22:19","en","http://t.co/jpK6IZgOJH","http://macarthur.house.gov","http://pbs.twimg.com/profile_images/656481870151028736/Yks_-3bH_normal.jpg","https://pbs.twimg.com/profile_banners/2962994194/1463087804","http://abs.twimg.com/images/themes/theme1/bg.png"
412562,"Sean Patrick Maloney","Maloney [NY18]","Patrick","Sean","House","D"," Democrat","N.Y."," rank-and-file Democrat",0.340449660654,0.511916147172,"https://projects.propublica.org/represent/members/M001185-sean-patrick-maloney",25,303,"8.7%","1.3%","https://twitter.com/RepSeanMaloney","x1072467470","Sean Patrick Maloney","RepSeanMaloney","Cold Spring, NY","Proud to represent New York's 18th Congressional District","http://t.co/O14V3nEA",TRUE,4004,24954,967,1328,776,"2013-01-09 01:00:33","en","http://t.co/O14V3nEA","http://seanmaloney.house.gov/","http://pbs.twimg.com/profile_images/954056209216176128/0--KKfKn_normal.jpg","https://pbs.twimg.com/profile_banners/1072467470/1490728634","http://abs.twimg.com/images/themes/theme1/bg.png"
400251,"Carolyn B. Maloney","Maloney [NY12]","B.","Carolyn","House","D"," Democrat","N.Y."," moderate Democratic leader",0.262176844689,0.879659751188,"https://projects.propublica.org/represent/members/M000087-carolyn-b-maloney",34,284,"5.2%","4.8%","https://twitter.com/RepMaloney","x258900199","Carolyn  B. Maloney","RepMaloney","New York City","New York's 12th Congressional District - Manhattan, Brooklyn & Queens","https://t.co/EhTt891RCX",TRUE,5951,25237,3322,2562,1076,"2011-02-28 19:06:50","en","https://t.co/EhTt891RCX","http://maloney.house.gov","http://pbs.twimg.com/profile_images/842059480842047488/j3HHDZiW_normal.jpg","https://pbs.twimg.com/profile_banners/258900199/1517851408","http://pbs.twimg.com/profile_background_images/225099462/cbm_creditcard_4.JPG"
400656,"Kenny Marchant","Marchant","","Kenny","House","R"," Republican","Texas"," conservative Republican",0.916048629565,0.524364748783,"https://projects.propublica.org/represent/members/M001158-kenny-marchant",9,132,"4.5%","4.8%","https://twitter.com/RepKenMarchant","x23976316","Kenny Marchant","RepKenMarchant","Irving and Washington, D.C.","Serving the 24th Congressional District of Texas | Member of @WaysandMeansGOP and House Ethics Committee","http://t.co/oo2nzXGA8N",TRUE,5071,23545,2151,65,1245,"2009-03-12 16:19:18","en","http://t.co/oo2nzXGA8N","http://marchant.house.gov","http://pbs.twimg.com/profile_images/2645758686/89e205cff6e2c817ea71dfde513483f3_normal.jpeg","https://pbs.twimg.com/profile_banners/23976316/1355502135","http://pbs.twimg.com/profile_background_images/123226801/Twitter-Background-4.jpg"
412468,"Tom Marino","Marino","","Tom","House","R"," Republican","Pa."," rank-and-file Republican",0.743690900857,0.682663155491,"https://projects.propublica.org/represent/members/M001179-tom-marino",18,144,"4.8%","10.4%","https://twitter.com/RepTomMarino","x240363117","Rep. Tom Marino","RepTomMarino","Pennsylvania","Proud to serve citizens of PA-10. Member on @HouseForeign @HouseHomeland @HouseJudiciary & Vice President of @NATO Parliamentary Assembly","http://t.co/vUAMh0aOOs",TRUE,2895,20970,934,413,886,"2011-01-19 19:11:27","en","http://t.co/vUAMh0aOOs","http://marino.house.gov","http://pbs.twimg.com/profile_images/704700495730974720/4K03J5FW_normal.jpg","https://pbs.twimg.com/profile_banners/240363117/1461848448","http://pbs.twimg.com/profile_background_images/623483778409832448/FOP39WJU.jpg"
412704,"Roger Marshall","Marshall","","Roger","House","R"," Republican","Kan."," moderate Republican follower",0.667632056752,0.245511549099,"https://projects.propublica.org/represent/members/M001198-roger-marshall",9,185,"3.8%","0.3%","https://twitter.com/RogerMarshallMD","x1240107944","Dr. Roger Marshall","RogerMarshallMD","Great Bend, KS","Husband. Father. Grandfather. OB/GYN. Cattle feeder. Congressman #KS01",NA,TRUE,1171,3487,192,210,132,"2013-03-03 23:50:35","en",NA,NA,"http://pbs.twimg.com/profile_images/798553908645941248/4yew8Qaz_normal.jpg","https://pbs.twimg.com/profile_banners/1240107944/1483490647","http://abs.twimg.com/images/themes/theme1/bg.png"
412503,"Thomas Massie","Massie","","Thomas","House","R"," Republican","Ky."," rank-and-file Republican",0.736025672433,0.682355637914,"https://projects.propublica.org/represent/members/M001184-thomas-massie",6,106,"18.0%","0.9%","https://twitter.com/RepThomasMassie","x975200486","Thomas Massie","RepThomasMassie","","U.S. Representative for Kentucky's 4th District, MIT '93 SB, '96 SM","https://t.co/WWJJaM6jJD",TRUE,2565,40983,652,2809,1089,"2012-11-28 02:33:14","en","https://t.co/WWJJaM6jJD","http://massie.house.gov/","http://pbs.twimg.com/profile_images/3593159634/e158b5452b80aa99e9d1c2efd0fc2432_normal.jpeg","https://pbs.twimg.com/profile_banners/975200486/1367276184","http://pbs.twimg.com/profile_background_images/855877392/1553f376c7e913278cb2691aed5cc4aa.jpeg"
412698,"Brian Mast","Mast","","Brian","House","R"," Republican","Fla."," centrist Republican follower ",0.570875844998,0.230353972678,"https://projects.propublica.org/represent/members/M001199-brian-mast",9,153,"10.1%","0.9%","https://twitter.com/repbrianmast","x814103950404239360","Rep. Brian Mast","RepBrianMast","","Proud husband, father of 3 & Army veteran.  Humbly serving the 18th Congressional District of Florida. Please contact me if you need assistance.","https://t.co/FobaV8QhPg",TRUE,725,5853,471,8,216,"2016-12-28 13:41:21","en","https://t.co/FobaV8QhPg","https://mast.house.gov/","http://pbs.twimg.com/profile_images/816019324381122560/NZ8G8uHO_normal.jpg","https://pbs.twimg.com/profile_banners/814103950404239360/1491832654",NA
400663,"Doris Matsui","Matsui","","Doris","House","D"," Democrat","Calif."," rank-and-file Democrat",0.298221811165,0.335972278191,"https://projects.propublica.org/represent/members/M001163-doris-matsui",4,297,"5.1%","1.6%","https://twitter.com/DorisMatsui","x38254095","Rep. Doris Matsui","DorisMatsui","Sacramento, CA","Representing California's 6th Congressional District - including the capital city of Sacramento. Member of the Energy and Commerce Committee.","http://t.co/dt820eUUHc",TRUE,2654,29497,8279,131,984,"2009-05-06 19:20:50","en","http://t.co/dt820eUUHc","http://www.matsui.house.gov","http://pbs.twimg.com/profile_images/644563582294757376/UJMwQIXY_normal.jpg",NA,"http://pbs.twimg.com/profile_background_images/754518099/4a78f4e60385da28c2f1de27c801ace3.jpeg"
412190,"Kevin McCarthy","McCarthy","","Kevin","House","R"," Republican","Calif."," centrist Republican",0.530873393456,0.640298936042,"https://projects.propublica.org/represent/members/M001165-kevin-mccarthy",12,17,"2.3%","1.0%","https://twitter.com/GOPLeader","x19739126","Kevin McCarthy","GOPLeader","Bakersfield, CA","I serve as Majority Leader and Representative of California's 23rd district in the U.S. House of Representatives.","https://t.co/8SyezFY4VS",TRUE,9180,144477,1444,1441,3145,"2009-01-29 22:28:48","en","https://t.co/8SyezFY4VS","http://www.majorityleader.gov","http://pbs.twimg.com/profile_images/965985344205344768/RmGD-tXZ_normal.jpg","https://pbs.twimg.com/profile_banners/19739126/1487260468","http://pbs.twimg.com/profile_background_images/640120765/q4o65dnzaq6wuctbur5l.jpeg"
400654,"Michael McCaul","McCaul","","Michael","House","R"," Republican","Texas"," moderate Republican leader",0.8093571611,0.915025072232,"https://projects.propublica.org/represent/members/M001157-michael-mccaul",22,194,"2.5%","2.7%","https://twitter.com/RepMcCaul","x26424123","Michael McCaul","RepMcCaul","Texas' 10th District","News from Congressman Michael McCaul (R-TX 10) and his Press Office","https://t.co/bxJlTs1D8b",TRUE,3124,23780,345,233,1192,"2009-03-25 03:54:11","en","https://t.co/bxJlTs1D8b","http://www.house.gov/mccaul","http://pbs.twimg.com/profile_images/378800000545299425/42711256d5e2644c778936f755b986cd_normal.jpeg","https://pbs.twimg.com/profile_banners/26424123/1508971098","http://pbs.twimg.com/profile_background_images/7873445/House_5kids.jpg"
412295,"Tom McClintock","McClintock","","Tom","House","R"," Republican","Calif."," conservative Republican",0.868283614026,0.612352156633,"https://projects.propublica.org/represent/members/M001177-tom-mcclintock",9,148,"3.3%","1.3%","https://twitter.com/RepMcClintock","x50152441","Tom McClintock","RepMcClintock","Washington, DC","United States Representative, 4th District of California","http://t.co/M52pLVZcTJ",TRUE,371,12836,0,1,1105,"2009-06-24 00:21:07","en","http://t.co/M52pLVZcTJ","http://mcclintock.house.gov/","http://pbs.twimg.com/profile_images/416902006/McClintockphoto1_normal.jpg",NA,"http://pbs.twimg.com/profile_background_images/45931037/gr_ph_cap30.jpg"
400259,"Betty McCollum","McCollum","","Betty","House","D"," Democrat","Minn."," progressive Democrat",0.203361451203,0.398776352884,"https://projects.propublica.org/represent/members/M001143-betty-mccollum",4,391,"5.9%","1.1%","https://twitter.com/BettyMcCollum04","x516880804","Rep. Betty McCollum","BettyMcCollum04","Minnesota","Proudly representing Minnesota's Fourth District in the United States House of Representatives.","https://t.co/EjwVeyAV1e",TRUE,5770,23708,1034,585,765,"2012-03-06 20:52:11","en","https://t.co/EjwVeyAV1e","http://mccollum.house.gov/","http://pbs.twimg.com/profile_images/937070688346759168/1U5lGi04_normal.jpg","https://pbs.twimg.com/profile_banners/516880804/1468009995","http://pbs.twimg.com/profile_background_images/442880913/1024px-Stpaul-minneapolis.jpg"
412728,"A. Donald McEachin","McEachin","Donald","A.","House","D"," Democrat","Va."," moderate Democratic follower",0.394522789986,0.243054900857,"https://projects.propublica.org/represent/members/M001200-a-donald-mceachin",7,203,"5.8%","4.4%","https://twitter.com/RepMcEachin","x816181091673448448","Rep. Donald McEachin","RepMcEachin","","Father, husband & Progressive Democrat in Congress. Proudly representing VA’s Fighting 4th Congressional District. Member of @HASCDemocrats & @NRDems.","https://t.co/IsHgFCD4gT",TRUE,1635,4551,1136,256,205,"2017-01-03 07:15:10","en","https://t.co/IsHgFCD4gT","http://mceachin.house.gov","http://pbs.twimg.com/profile_images/948252111514546176/9UnTWRH__normal.jpg","https://pbs.twimg.com/profile_banners/816181091673448448/1514915855","http://abs.twimg.com/images/themes/theme1/bg.png"
400263,"Jim McGovern","McGovern","","Jim","House","D"," Democrat","Mass."," progressive Democrat",0.104017006997,0.544270078621,"https://projects.propublica.org/represent/members/M000312-jim-mcgovern",11,670,"6.3%","1.8%","https://twitter.com/RepMcGovern","x242426145","Jim McGovern","RepMcGovern","Massachusetts","Proudly representing the people of the 2nd District of Massachusetts.","https://t.co/f2XcW4hsKs",TRUE,7693,36452,506,71,1280,"2011-01-24 19:18:36","en","https://t.co/f2XcW4hsKs","http://mcgovern.house.gov","http://pbs.twimg.com/profile_images/721693548572254208/NIfPFRbU_normal.jpg","https://pbs.twimg.com/profile_banners/242426145/1505311858","http://abs.twimg.com/images/themes/theme1/bg.png"
400644,"Patrick T. McHenry","McHenry","T.","Patrick","House","R"," Republican","N.C."," rank-and-file Republican",0.740178773336,0.636733331171,"https://projects.propublica.org/represent/members/M001156-patrick-t-mchenry",10,53,"1.4%","1.6%","https://twitter.com/PatrickMcHenry","x27676828","Patrick McHenry","PatrickMcHenry","Denver, NC","I represent the citizens of North Carolina’s 10th District in the United States Congress.","http://t.co/fKHDu4b6V5",TRUE,4387,23048,3812,68,1349,"2009-03-30 16:42:39","en","http://t.co/fKHDu4b6V5","http://mchenry.house.gov/","http://pbs.twimg.com/profile_images/651818702078373888/1O9z-PmQ_normal.jpg","https://pbs.twimg.com/profile_banners/27676828/1354309744","http://pbs.twimg.com/profile_background_images/44751255/Banner_sans_headshot2.jpg"
